,title,artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
15359,I Can See It in Your Eyes,Men At Work,0.388,0.589,-10.95,0.0502,0.0443,5.33e-05,0.412,0.699,173.977
15360,No Restrictions,Men At Work,0.562,0.779,-9.477,0.0646,0.203,1.26e-06,0.0808,0.359,99.288
15361,Settle Down My Boy,Men At Work,0.726,0.657,-8.555,0.0489,0.09,5.55e-05,0.0755,0.901,146.603
15362,Snakes and Ladders,Men At Work,0.622,0.893,-8.236,0.0435,0.242,0.00255,0.444,0.738,99.681
15363,Still Life,Men At Work,0.662,0.72,-11.286,0.0249,0.161,0.0,0.109,0.598,106.452
15364,Who Can It Be Now?,Men At Work,0.798,0.571,-11.286,0.042,0.0662,0.00016,0.16,0.965,128.41
15365,Down Under,Men At Work,0.741,0.561,-10.933,0.0274,0.118,0.0155,0.0543,0.898,107.174
15366,It's a Mistake,Men At Work,0.711,0.447,-10.241,0.0287,0.248,2.45e-06,0.0906,0.927,106.278
15367,Overkill,Men At Work,0.651,0.62,-10.424,0.0306,0.1,0.0,0.12,0.609,139.571
15368,Blue for You,Men At Work,0.652,0.578,-10.072,0.0356,0.376,0.0,0.399,0.866,83.748
15369,Children On Parade,Men At Work,0.545,0.649,-9.569,0.0386,0.592,0.0,0.119,0.418,147.578
15370,Helpless Automaton,Men At Work,0.652,0.787,-11.017,0.0314,0.0591,0.0049,0.36,0.923,87.532
15371,Everything I Need,Men At Work,0.749,0.716,-7.878,0.0266,0.103,0.00957,0.105,0.96,129.591
15372,I Can See It in Your Eyes,Men At Work,0.388,0.589,-10.95,0.0502,0.0443,5.33e-05,0.412,0.699,173.977
15373,No Restrictions,Men At Work,0.562,0.779,-9.477,0.0646,0.203,1.26e-06,0.0808,0.359,99.288
15374,Settle Down My Boy,Men At Work,0.726,0.657,-8.555,0.0489,0.09,5.55e-05,0.0755,0.901,146.603
15375,Snakes and Ladders,Men At Work,0.622,0.893,-8.236,0.0435,0.242,0.00255,0.444,0.738,99.681
15376,Still Life,Men At Work,0.662,0.72,-11.286,0.0249,0.161,0.0,0.109,0.598,106.452
15377,Who Can It Be Now?,Men At Work,0.798,0.571,-11.286,0.042,0.0662,0.00016,0.16,0.965,128.41
15378,Down Under,Men At Work,0.735,0.413,-16.94,0.0313,0.303,0.0752,0.0534,0.845,106.946
15379,Be Good Johnny,Men At Work,0.599,0.418,-17.849,0.102,0.192,0.00506,0.205,0.573,149.864
15380,Hard Luck Story,Men At Work,0.72,0.629,-15.986,0.027,0.0778,0.00114,0.273,0.917,111.813
15381,It's a Mistake,Men At Work,0.703,0.311,-17.406,0.0323,0.279,2.75e-05,0.0752,0.923,106.1
15382,Shintaro,Men At Work,0.574,0.568,-16.923,0.0776,0.0767,0.000206,0.0934,0.4,173.148
15383,Everything I Need,Men At Work,0.752,0.542,-13.406,0.0288,0.0683,0.00358,0.0983,0.96,129.845
15384,Who Can It Be Now?,Men At Work,0.785,0.412,-16.493,0.0411,0.178,2.83e-05,0.0794,0.958,128.141
15385,Dr. Heckyll & Mr. Jive,Men At Work,0.422,0.453,-16.547,0.0758,0.362,1.22e-06,0.0689,0.698,149.993
15386,Still Life,Men At Work,0.656,0.582,-16.115,0.0261,0.237,0.0,0.0397,0.603,106.663
15387,Overkill,Men At Work,0.638,0.395,-18.016,0.0355,0.139,0.0,0.36,0.578,139.169
15388,Underground,Men At Work,0.692,0.344,-17.426,0.0347,0.0937,0.00849,0.116,0.844,144.078
15389,The Longest Night,Men At Work,0.51,0.211,-19.077,0.0744,0.541,0.0969,0.988,0.2,125.982
15390,Sail To You - Extended Mix,Men At Work,0.665,0.588,-18.187,0.055,0.251,0.824,0.164,0.77,131.383
15391,Down Under - Extended Mix,Men At Work,0.685,0.347,-17.78,0.0328,0.197,0.000223,0.207,0.86,106.943
15392,Man with Two Hearts,Men At Work,0.643,0.662,-13.263,0.0317,0.00262,0.00117,0.233,0.778,134.095
15393,Giving Up,Men At Work,0.699,0.694,-12.792,0.0286,0.0792,5.08e-06,0.218,0.969,134.027
15394,Everything I Need,Men At Work,0.743,0.622,-11.256,0.0275,0.129,0.00792,0.0883,0.962,129.61
15395,Sail to You,Men At Work,0.654,0.785,-12.227,0.0583,0.172,0.0666,0.833,0.755,133.168
15396,Children of Parade,Men At Work,0.549,0.562,-12.865,0.0405,0.608,0.0,0.183,0.396,147.586
15397,Maria,Men At Work,0.678,0.571,-14.606,0.028,0.0932,8.38e-06,0.0715,0.852,125.789
15398,Stay at Home,Men At Work,0.749,0.856,-13.593,0.0308,0.113,2.44e-05,0.168,0.961,106.431
15399,Hard Luck Story,Men At Work,0.715,0.748,-13.456,0.0263,0.14,0.00571,0.262,0.909,111.631
15400,Snakes and Ladders,Men At Work,0.611,0.758,-13.934,0.0379,0.209,0.00229,0.396,0.793,99.685
15401,Still Life,Men At Work,0.662,0.573,-15.685,0.0257,0.143,0.0,0.0469,0.643,106.457
15402,Dr. Heckyll & Mr. Jive,Men At Work,0.42,0.829,-4.76,0.0989,0.239,0.0,0.102,0.6,146.915
15403,Overkill,Men At Work,0.646,0.809,-3.99,0.0282,0.0854,0.0,0.0806,0.588,139.2
15404,Settle Down My Boy,Men At Work,0.684,0.79,-4.577,0.0388,0.13,0.000154,0.163,0.871,146.114
15405,Upstairs In My House,Men At Work,0.372,0.823,-4.726,0.0645,0.159,0.000582,0.344,0.455,158.696
15406,No Sign Of Yesterday,Men At Work,0.347,0.721,-4.052,0.0295,0.0486,0.000293,0.184,0.118,136.365
15407,It's a Mistake,Men At Work,0.7,0.618,-4.593,0.0261,0.232,2.65e-05,0.072,0.937,106.061
15408,High Wire,Men At Work,0.59,0.915,-2.682,0.068,0.119,3.5e-06,0.0808,0.688,119.402
15409,Blue for You,Men At Work,0.651,0.8,-3.293,0.0292,0.303,0.0,0.349,0.831,83.462
15410,I Like To,Men At Work,0.442,0.933,-3.74,0.0523,0.0136,0.00179,0.284,0.809,176.574
15411,No Restrictions,Men At Work,0.551,0.904,-4.245,0.0805,0.223,1.6e-05,0.104,0.319,98.045
15412,Shintaro - Non LP B-Side,Men At Work,0.572,0.919,-3.564,0.117,0.0563,0.00018,0.0769,0.329,173.07
15413,Till The Money Runs Out - Non LP B-Side,Men At Work,0.553,0.939,-4.055,0.0321,0.0593,0.25,0.35,0.898,110.283
15414,"Upstairs At My House - Live At Merriweather Post Pavilion, Columbia, MD - July 1983",Men At Work,0.374,0.961,-2.51,0.0895,0.0917,0.00151,0.746,0.513,180.889
15415,"Fallin' Down - Live at Merriweather Post Pavilion, Columbia, MD - July 1983",Men At Work,0.561,0.745,-6.132,0.0604,0.259,0.00348,0.611,0.659,72.687
15416,"The Longest Night - Live at the Hearst Greek Theatre, Berkeley, CA - June 1983",Men At Work,0.552,0.52,-5.996,0.054,0.561,0.102,0.989,0.166,126.613
15417,Dr. Heckyll & Mr. Jive,Men At Work,0.426,0.628,-11.305,0.0686,0.178,0.0,0.0604,0.622,147.218
15418,Overkill,Men At Work,0.645,0.612,-11.296,0.0323,0.13,0.0,0.0611,0.558,139.537
15419,Settle Down My Boy,Men At Work,0.727,0.606,-9.563,0.0542,0.0835,4.19e-05,0.0755,0.886,146.594
15420,Upstairs In My House,Men At Work,0.383,0.705,-9.007,0.0634,0.286,0.000352,0.286,0.497,159.432
15421,No Sign Of Yesterday,Men At Work,0.414,0.476,-11.346,0.0287,0.112,7.46e-06,0.167,0.168,136.269
15422,It's a Mistake,Men At Work,0.718,0.483,-9.106,0.0279,0.194,4.87e-06,0.0651,0.946,106.249
15423,High Wire,Men At Work,0.605,0.784,-8.889,0.0742,0.168,1e-06,0.0525,0.764,119.797
15424,Blue for You,Men At Work,0.657,0.59,-10.258,0.0351,0.243,0.0,0.0947,0.859,83.734
15425,I Like To,Men At Work,0.452,0.851,-9.301,0.0428,0.0258,0.000896,0.128,0.853,177.056
15426,No Restrictions,Men At Work,0.559,0.747,-10.394,0.0604,0.194,1.3e-06,0.07,0.38,97.892
15427,Dr. Heckyll & Mr. Jive,Men At Work,0.426,0.628,-11.305,0.0686,0.178,0.0,0.0604,0.622,147.218
15428,Overkill,Men At Work,0.645,0.612,-11.296,0.0323,0.13,0.0,0.061,0.562,139.537
15429,Settle Down My Boy,Men At Work,0.726,0.61,-9.562,0.0546,0.0835,3.38e-05,0.0755,0.884,146.595
15430,Upstairs In My House,Men At Work,0.383,0.705,-9.007,0.0634,0.286,0.000352,0.286,0.497,159.432
15431,No Sign Of Yesterday,Men At Work,0.414,0.476,-11.346,0.0287,0.113,7.59e-06,0.167,0.168,136.267
15432,It's a Mistake,Men At Work,0.718,0.483,-9.106,0.0279,0.194,4.87e-06,0.0651,0.946,106.249
15433,High Wire,Men At Work,0.605,0.784,-8.889,0.0742,0.168,1e-06,0.0525,0.764,119.797
15434,Blue for You,Men At Work,0.657,0.59,-10.258,0.0351,0.243,0.0,0.0947,0.859,83.734
15435,I Like To,Men At Work,0.452,0.851,-9.301,0.0428,0.0252,0.000932,0.128,0.855,177.083
15436,No Restrictions,Men At Work,0.559,0.747,-10.394,0.0602,0.193,1.3e-06,0.07,0.38,97.884
15437,Who Can It Be Now?,Men At Work,0.8,0.469,-14.769,0.0462,0.0597,0.000172,0.102,0.965,128.399
15438,I Can See It in Your Eyes,Men At Work,0.376,0.497,-14.873,0.046,0.0368,8e-05,0.31,0.714,173.908
15439,Down Under,Men At Work,0.736,0.468,-14.432,0.0282,0.115,0.0136,0.0429,0.912,107.165
15440,Underground,Men At Work,0.7,0.447,-13.782,0.0334,0.185,0.00843,0.0957,0.859,144.362
15441,Helpless Automaton,Men At Work,0.518,0.646,-15.301,0.0331,0.05,0.00598,0.136,0.931,175.31
15442,People Just Love to Play with Words,Men At Work,0.408,0.579,-13.879,0.0366,0.384,0.0,0.0982,0.901,162.434
15443,Be Good Johnny,Men At Work,0.588,0.622,-12.788,0.0581,0.0824,0.000931,0.0978,0.557,150.189
15444,Touching the Untouchables,Men At Work,0.55,0.46,-13.084,0.0296,0.0309,8.79e-05,0.125,0.506,145.245
15445,Catch a Star,Men At Work,0.708,0.333,-13.611,0.0338,0.138,0.000506,0.072,0.855,86.967
15446,Down By the Sea,Men At Work,0.549,0.232,-17.397,0.0343,0.256,0.448,0.0511,0.402,128.646
15447,Dr. Heckyll & Mr. Jive,Men At Work,0.42,0.829,-4.76,0.0989,0.239,0.0,0.102,0.6,146.915
15448,Overkill,Men At Work,0.646,0.809,-3.99,0.0282,0.0854,0.0,0.0806,0.588,139.2
15449,Settle Down My Boy,Men At Work,0.684,0.79,-4.577,0.0388,0.13,0.000154,0.163,0.871,146.114
15450,Upstairs In My House,Men At Work,0.372,0.823,-4.726,0.0645,0.159,0.000582,0.344,0.455,158.696
15451,No Sign Of Yesterday,Men At Work,0.347,0.721,-4.052,0.0295,0.0486,0.000293,0.184,0.118,136.365
15452,It's A Mistake,Men At Work,0.7,0.618,-4.593,0.0261,0.232,2.65e-05,0.072,0.937,106.061
15453,High Wire,Men At Work,0.59,0.915,-2.682,0.068,0.119,3.5e-06,0.0808,0.688,119.402
15454,Blue for You,Men At Work,0.651,0.8,-3.293,0.0292,0.303,0.0,0.349,0.831,83.462
15455,I Like To,Men At Work,0.442,0.933,-3.74,0.0523,0.0136,0.00179,0.284,0.809,176.574
15456,No Restrictions,Men At Work,0.551,0.904,-4.245,0.0805,0.223,1.6e-05,0.104,0.319,98.045
15457,Shintaro - Non LP B-Side,Men At Work,0.572,0.919,-3.564,0.117,0.0563,0.00018,0.0769,0.329,173.07
15458,Till The Money Runs Out - Non LP B-Side,Men At Work,0.553,0.939,-4.055,0.0321,0.0593,0.25,0.35,0.898,110.283
15459,"Upstairs At My House - Live At Merriweather Post Pavilion, Columbia, MD - July 1983",Men At Work,0.374,0.961,-2.51,0.0895,0.0917,0.00151,0.746,0.513,180.889
15460,"Fallin' Down - Live at Merriweather Post Pavilion, Columbia, MD - July 1983",Men At Work,0.561,0.745,-6.132,0.0604,0.259,0.00348,0.611,0.659,72.687
15461,"The Longest Night - Live at the Hearst Greek Theatre, Berkeley, CA - June 1983",Men At Work,0.552,0.52,-5.996,0.054,0.561,0.102,0.989,0.166,126.613
15462,Who Can It Be Now?,Men At Work,0.805,0.479,-14.734,0.0436,0.0627,0.000143,0.104,0.962,128.411
15463,I Can See It in Your Eyes,Men At Work,0.382,0.492,-14.892,0.046,0.0443,8.11e-05,0.283,0.722,173.975
15464,Down Under,Men At Work,0.739,0.459,-14.42,0.0294,0.129,0.0194,0.0474,0.892,107.115
15465,Underground,Men At Work,0.703,0.435,-13.768,0.0319,0.211,0.0107,0.102,0.864,144.369
15466,Helpless Automaton,Men At Work,0.526,0.647,-15.241,0.0339,0.0546,0.00516,0.106,0.911,175.185
15467,People Just Love to Play with Words,Men At Work,0.413,0.58,-13.865,0.0352,0.348,1.87e-06,0.184,0.866,162.7
15468,Be Good Johnny,Men At Work,0.583,0.635,-12.788,0.0627,0.0743,0.00165,0.0983,0.555,150.144
15469,Touching the Untouchables,Men At Work,0.549,0.455,-13.143,0.0319,0.0323,6.66e-05,0.194,0.524,145.126
15470,Catch a Star,Men At Work,0.709,0.329,-13.52,0.0347,0.138,0.000345,0.0756,0.873,86.568
15471,Down By the Sea,Men At Work,0.546,0.231,-17.403,0.0342,0.258,0.449,0.0505,0.411,128.723
15472,Who Can It Be Now?,Men At Work,0.802,0.808,-4.064,0.0366,0.0468,0.000229,0.0771,0.962,128.51
15473,I Can See It in Your Eyes,Men At Work,0.368,0.813,-4.313,0.0678,0.0341,6.12e-05,0.291,0.681,174.003
15474,Down Under,Men At Work,0.738,0.809,-4.368,0.026,0.0964,0.00918,0.18,0.906,107.233
15475,Underground,Men At Work,0.696,0.761,-4.204,0.0309,0.0717,0.00154,0.0897,0.842,144.525
15476,Helpless Automaton,Men At Work,0.524,0.924,-5.503,0.0348,0.0248,0.00057,0.125,0.915,175.145
15477,People Just Love to Play with Words,Men At Work,0.412,0.87,-4.733,0.0424,0.282,0.0,0.157,0.918,163.476
15478,Be Good Johnny,Men At Work,0.598,0.867,-3.772,0.0626,0.117,0.00227,0.121,0.627,151.902
15479,Touching the Untouchables,Men At Work,0.601,0.74,-4.303,0.0294,0.0428,0.000325,0.256,0.55,72.794
15480,Catch a Star,Men At Work,0.705,0.558,-5.299,0.0321,0.136,0.00122,0.06,0.877,86.738
15481,Down By the Sea,Men At Work,0.561,0.424,-8.688,0.0339,0.292,0.386,0.0575,0.393,128.885
15482,Crazy - Non LP B-Side,Men At Work,0.437,0.858,-4.075,0.062,0.126,0.00812,0.215,0.906,180.221
15483,Underground - Live,Men At Work,0.495,0.883,-5.614,0.05,0.197,0.332,0.961,0.492,141.367
15484,Who Can It Be Now? - Live,Men At Work,0.516,0.87,-4.997,0.041,0.141,0.000125,0.509,0.376,131.769
15485,"F-19 - Non LP B-Side, Previously Unreleased In The US",Men At Work,0.573,0.88,-6.01,0.033,0.01,0.66,0.0827,0.802,93.763
15486,Letter To A Fan (feat. Hot Caramel),Irene Cara,0.603,0.92,-3.084,0.0613,0.104,2.31e-05,0.15,0.883,163.915
15487,Caramel Dreams (feat. Hot Caramel),Irene Cara,0.702,0.774,-4.407,0.0385,0.0671,0.0,0.0495,0.839,101.935
15488,Movin' On (feat. Hot Caramel),Irene Cara,0.65,0.902,-3.34,0.0778,0.137,7.98e-06,0.104,0.545,105.034
15489,Your Luv (feat. Hot Caramel),Irene Cara,0.649,0.887,-3.423,0.192,0.292,0.0,0.178,0.743,87.497
15490,How Can I Make U Luv Me (feat. Hot Caramel & Manny Lopez),Irene Cara,0.629,0.517,-5.023,0.027,0.541,0.0,0.133,0.387,89.943
15491,Tell Me (feat. Hot Caramel),Irene Cara,0.443,0.639,-7.611,0.226,0.114,0.0,0.175,0.655,107.336
15492,Silky Smooth (feat. Hot Caramel),Irene Cara,0.802,0.692,-4.063,0.0495,0.363,0.0,0.0568,0.942,90.046
15493,Life In The Fast Lane (feat. Hot Caramel),Irene Cara,0.674,0.95,-3.585,0.0899,0.23,0.00182,0.303,0.743,100.985
15494,Downtown (feat. Hot Caramel),Irene Cara,0.778,0.902,-4.349,0.0577,0.0537,0.00543,0.0879,0.569,114.978
15495,Prelude To Kiss & Walk Away (feat. Hot Caramel),Irene Cara,0.494,0.596,-15.147,0.801,0.839,0.0,0.387,0.589,75.661
15496,Kiss & Walk Away (feat. Hot Caramel & Brent Carter of Tower of Power),Irene Cara,0.649,0.501,-5.762,0.0312,0.727,0.0,0.169,0.163,110.099
15497,Conga Chant (feat. Hot Caramel),Irene Cara,0.844,0.396,-19.875,0.501,0.97,0.878,0.142,0.847,120.106
15498,The Best (feat. Hot Caramel),Irene Cara,0.533,0.839,-5.21,0.0503,0.641,0.0451,0.0752,0.534,112.359
15499,Stop Frontin' (feat. Hot Caramel & Mike Bogle),Irene Cara,0.396,0.708,-6.809,0.119,0.213,0.0,0.064,0.652,173.573
15500,Sea Mermaid-(Interlude) (feat. Hot Caramel),Irene Cara,0.64,0.833,-10.081,0.0779,0.802,0.714,0.385,0.216,90.052
15501,"Soul Beat (feat. Hot Caramel, Joseph Williams of Toto, Jason Scheff of Chicago & Joe Pizullo of Sergio Mendes)",Irene Cara,0.777,0.904,-4.759,0.0869,0.177,0.000124,0.082,0.85,95.056
15502,Somethin' Old Somethin' New (feat. Hot Caramel),Irene Cara,0.321,0.369,-6.874,0.0328,0.787,0.0,0.0544,0.191,79.651
15503,You Don't Luv (feat. Hot Caramel),Irene Cara,0.693,0.63,-4.555,0.0375,0.444,3.72e-06,0.372,0.64,92.963
15504,Hey Irene-(Interlude) (feat. Hot Caramel),Irene Cara,0.573,0.652,-11.917,0.726,0.908,0.0,0.879,0.715,61.14
15505,Forgive Me (feat. Hot Caramel),Irene Cara,0.621,0.718,-3.905,0.0539,0.315,0.0,0.064,0.614,108.454
15506,No One Could Luv U More (feat. Hot Caramel),Irene Cara,0.258,0.607,-4.57,0.0486,0.599,0.0,0.353,0.229,163.19
15507,Misty Blue (feat. Hot Caramel & Karolyn Kafer),Irene Cara,0.366,0.572,-6.149,0.0536,0.298,2.64e-05,0.0909,0.4,167.026
15508,One Step Closer (feat. Hot Caramel),Irene Cara,0.742,0.858,-3.671,0.0609,0.144,3.31e-06,0.0759,0.788,109.993
15509,Love Will Rise Again (feat. Hot Caramel),Irene Cara,0.709,0.919,-4.272,0.0538,0.113,4.78e-06,0.0662,0.947,98.979
15510,All My Heart - DJ Dado Dream Mix,Irene Cara,0.751,0.967,-3.033,0.0355,0.0889,0.000156,0.131,0.532,134.22
15511,All My Heart - DJ Dado Progressive Mix,Irene Cara,0.676,0.935,-4.906,0.0323,0.0827,0.0236,0.0937,0.251,134.519
15512,All My Heart - Too Deep Dreamhouse Mix,Irene Cara,0.792,0.995,-3.933,0.0432,0.0473,0.000229,0.0738,0.624,131.99
15513,Flight in Progress - Too Deep Instrumental Mix,Irene Cara,0.78,0.996,-4.525,0.0329,0.0452,0.897,0.0581,0.637,131.999
15514,All My Heart - Ricky Soul Machine Under Mix,Irene Cara,0.824,0.966,-3.947,0.107,0.00229,0.000302,0.0767,0.716,125.863
15515,Flashdance...What a Feeling - Radio Edit,Irene Cara,0.572,0.654,-7.027,0.0344,0.0058,3.21e-06,0.09,0.399,122.491
15516,"Why Me? - 12"" Mix",Irene Cara,0.545,0.785,-8.089,0.0434,7.06e-05,0.141,0.724,0.45,139.893
15517,Breakdance - Radio Edit,Irene Cara,0.691,0.803,-7.464,0.0501,0.000775,0.175,0.123,0.533,130.833
15518,The Dream - Hold On to Your Dream,Irene Cara,0.543,0.668,-7.426,0.0452,0.00589,0.0,0.121,0.204,143.983
15519,You Took My Life Away,Irene Cara,0.686,0.605,-9.204,0.0371,0.107,0.000344,0.0848,0.874,113.971
15520,Keep On,Irene Cara,0.716,0.695,-8.35,0.0341,0.0103,0.0,0.076,0.747,117.587
15521,Romance '83,Irene Cara,0.814,0.573,-10.452,0.0383,0.257,6.81e-05,0.0785,0.964,126.57
15522,Cue Me Up,Irene Cara,0.712,0.593,-9.025,0.0959,0.101,0.0,0.112,0.651,129.134
15523,Receiving,Irene Cara,0.795,0.663,-7.736,0.0573,0.0198,0.000136,0.0606,0.679,118.114
15524,You Were Made for Me,Irene Cara,0.594,0.509,-9.086,0.028,0.454,0.0,0.101,0.258,94.557
15525,Talk Too Much,Irene Cara,0.846,0.608,-6.806,0.049,0.00858,0.000126,0.0551,0.969,121.142
15526,Breakdance - Extended Remix,Irene Cara,0.623,0.858,-6.9,0.0429,0.00034,0.00341,0.0669,0.415,130.462
15527,The Dream (Hold On to Your Dream) - Dance Remix,Irene Cara,0.571,0.664,-8.162,0.0429,0.026,0.000277,0.18,0.355,143.646
15528,Flashdance... What a Feeling - Extended Remix,Irene Cara,0.616,0.654,-7.173,0.0348,0.0167,6.52e-05,0.171,0.387,123.358
15529,Flashdance...What a Feeling - Instrumental,Irene Cara,0.679,0.688,-9.059,0.0281,0.0719,0.875,0.143,0.574,122.906
15530,Reach Out I'll Be There,Irene Cara,0.681,0.804,-8.164,0.0741,0.0829,0.00457,0.0586,0.67,123.282
15531,My Baby - He's Something Else,Irene Cara,0.674,0.733,-6.653,0.0352,0.034,3.03e-06,0.149,0.683,109.296
15532,Anyone Can See,Irene Cara,0.358,0.542,-7.504,0.0347,0.512,0.0117,0.288,0.357,126.865
15533,Don't Throw Your Love Away,Irene Cara,0.66,0.517,-7.974,0.0259,0.133,2.2e-05,0.0778,0.698,108.433
15534,Slow Down,Irene Cara,0.508,0.465,-8.577,0.0283,0.247,0.000589,0.19,0.368,140.503
15535,Whad'ya Want,Irene Cara,0.745,0.761,-7.587,0.0367,0.165,5.32e-06,0.0364,0.858,111.271
15536,You Hurt Me Once,Irene Cara,0.754,0.632,-8.527,0.0511,0.309,9e-05,0.107,0.838,124.884
15537,Thunder in My Heart,Irene Cara,0.772,0.69,-6.222,0.106,0.0441,0.00298,0.0588,0.627,129.652
15538,Why,Irene Cara,0.609,0.767,-4.664,0.0585,0.0348,0.000436,0.0326,0.771,133.623
15539,True Love,Irene Cara,0.664,0.886,-6.222,0.0545,0.0028,0.00048,0.0849,0.901,132.424
15540,Samba,Gloria Estefan,0.854,0.811,-3.16,0.201,0.332,0.000739,0.0535,0.866,125.881
15541,"Un Nuevo Mundo - Spanish adaptation of ""O Homem Falou""",Gloria Estefan,0.713,0.748,-3.501,0.105,0.612,0.0,0.103,0.94,113.985
15542,Cuts Both Ways,Gloria Estefan,0.42,0.523,-7.691,0.158,0.653,0.0,0.176,0.554,79.214
15543,Cuando Hay Amor,Gloria Estefan,0.76,0.915,-4.313,0.0774,0.261,0.0,0.109,0.941,102.927
15544,Con los Años Que Me Quedan,Gloria Estefan,0.492,0.577,-5.149,0.0366,0.753,0.0,0.266,0.613,102.527
15545,Tu y Yo (Here We Are),Gloria Estefan,0.538,0.647,-5.105,0.0511,0.725,0.0,0.139,0.804,142.766
15546,Hoy,Gloria Estefan,0.618,0.653,-5.406,0.0869,0.554,0.0,0.158,0.51,103.916
15547,Ayer,Gloria Estefan,0.641,0.797,-3.252,0.148,0.304,0.0,0.0692,0.898,90.844
15548,Rhythm Is Gonna Get You,Gloria Estefan,0.763,0.846,-4.41,0.21,0.188,0.0,0.229,0.65,131.992
15549,Mi Tierra,Gloria Estefan,0.745,0.893,-2.72,0.147,0.281,0.0,0.326,0.898,100.006
15550,Don't Wanna Lose You,Gloria Estefan,0.488,0.579,-5.975,0.0506,0.622,5.18e-05,0.123,0.716,167.868
15551,Hasta Siempre,Gloria Estefan,0.529,0.577,-4.977,0.0309,0.51,0.0,0.109,0.509,96.009
15552,Mas Allá,Gloria Estefan,0.603,0.462,-5.824,0.0326,0.848,1.12e-06,0.137,0.529,95.988
15553,Abriendo Puertas,Gloria Estefan,0.786,0.856,-3.849,0.234,0.442,0.0,0.0476,0.962,99.99
15554,Get On Your Feet,Gloria Estefan,0.756,0.833,-3.258,0.106,0.204,1.2e-06,0.0377,0.704,117.884
15555,Here We Are,Gloria Estefan,0.624,0.65,-5.461,0.0539,0.707,0.0,0.1,0.713,143.005
15556,"Only Together - English adaptation of ""O Homem Falou""",Gloria Estefan,0.708,0.709,-4.093,0.13,0.555,0.0,0.101,0.93,114.001
15557,Magalenha (feat. Carlinhos Brown),Gloria Estefan,0.751,0.981,-3.778,0.118,0.135,0.0,0.751,0.836,127.994
15558,Good Morning Heartache,Irene Higginbotham,0.415,0.137,-14.792,0.0362,0.789,0.0,0.249,0.117,107.47
15559,They Can't Take That Away from Me,Ira Gershwin,0.362,0.291,-12.968,0.0417,0.775,2.1e-06,0.126,0.298,171.708
15560,What a Difference a Day Makes,Maria Grever,0.251,0.205,-13.371,0.0414,0.901,0.0,0.156,0.265,75.297
15561,I've Grown Accustomed to His Face,Frederick Loewe,0.466,0.0904,-17.534,0.0487,0.903,0.0,0.104,0.129,136.546
15562,Eu Sei Que Vou Te Amar,Antônio Carlos Jobim,0.42,0.217,-13.628,0.034,0.746,1.37e-06,0.17,0.239,91.22
15563,The Day You Say You Love Me,Carlos Gardel,0.218,0.294,-11.657,0.0377,0.836,0.0,0.0752,0.293,72.783
15564,Embraceable You,George Gershwin,0.26,0.0793,-17.979,0.0362,0.934,1.04e-05,0.12,0.121,96.859
15565,What a Wonderful World,George David Weiss,0.273,0.211,-15.69,0.0385,0.93,3.6e-05,0.1,0.0857,99.715
15566,How Long Has This Been Going On,Ira Gershwin,0.441,0.271,-10.622,0.0375,0.649,1.4e-06,0.141,0.242,144.463
15567,Sonríe (feat. Laura Pausini),Charlie Chaplin,0.232,0.229,-13.489,0.0325,0.865,1.63e-05,0.298,0.126,147.873
15568,The Way You Look Tonight,Jerome Kern,0.669,0.34,-11.004,0.042,0.428,1.95e-05,0.0925,0.518,144.033
15569,You Made Me Love You,James V. Monaco,0.792,0.448,-11.607,0.0514,0.137,0.000355,0.338,0.581,95.989
15570,Young at Heart,Johnny Richards,0.32,0.219,-16.112,0.0382,0.936,1.85e-06,0.104,0.309,74.03
15571,Sorridi (feat. Laura Pausini),Charlie Chaplin,0.265,0.22,-13.091,0.0317,0.864,0.0,0.337,0.164,79.904
15572,Tu Sais Je Vais T'Aimer,Antônio Carlos Jobim,0.423,0.278,-12.109,0.0312,0.715,2.58e-06,0.263,0.239,92.189
15573,Good Morning Heartache,Gloria Estefan,0.355,0.133,-14.756,0.0359,0.797,0.0,0.259,0.104,151.024
15574,They Can't Take That Away from Me,Gloria Estefan,0.39,0.289,-12.969,0.0425,0.767,1.87e-06,0.127,0.265,171.885
15575,What a Difference a Day Makes,Gloria Estefan,0.272,0.214,-13.427,0.0376,0.907,0.0,0.153,0.244,82.516
15576,I've Grown Accustomed to His Face,Gloria Estefan,0.472,0.0882,-17.588,0.0461,0.9,0.0,0.104,0.144,133.681
15577,Eu Sei Que Vou Te Amar,Gloria Estefan,0.47,0.212,-13.663,0.0341,0.806,1.14e-06,0.158,0.233,92.672
15578,The Day You Say You Love Me,Gloria Estefan,0.24,0.291,-11.666,0.0368,0.835,0.0,0.0962,0.254,85.487
15579,Embraceable You,Gloria Estefan,0.189,0.0877,-18.2,0.0389,0.944,1.26e-05,0.127,0.127,49.534
15580,What a Wonderful World,Gloria Estefan,0.263,0.209,-15.74,0.036,0.928,5.3e-05,0.0929,0.0976,147.019
15581,How Long Has This Been Going On,Gloria Estefan,0.435,0.265,-10.637,0.0384,0.643,1.35e-06,0.137,0.276,144.297
15582,Sonríe (feat. Laura Pausini),Gloria Estefan,0.275,0.227,-13.547,0.0325,0.855,1.72e-05,0.318,0.121,83.016
15583,The Way You Look Tonight,Gloria Estefan,0.67,0.334,-11.026,0.0479,0.389,1.33e-05,0.106,0.497,143.959
